,is_fake,emoji
8229,0,"{'😋': 'face savoring food', '🍄': 'mushroom', '🍠': 'roasted sweet potato', '😆': 'grinning squinting face', '🍳': 'cooking'}"
8230,0,"{'😝': 'squinting face with tongue', '😋': 'face savoring food', '🤤': 'drooling face'}"
8231,0,"{'😍': 'smiling face with heart-eyes', '🤤': 'drooling face'}"
8232,0,"{'🧧': 'red envelope', '😆': 'grinning squinting face'}"
8233,0,{}
8234,0,"{'😘': 'face blowing a kiss', '😋': 'face savoring food', '🙊': 'speak-no-evil monkey', '👅': 'tongue', '😊': 'smiling face with smiling eyes', '🤗': 'hugging face', '🥃': 'tumbler glass'}"
8235,0,"{'😋': 'face savoring food', '🍗': 'poultry leg', '🤤': 'drooling face', '🍺': 'beer mug', '🙌🏼': 'raising hands: medium-light skin tone', '🙏🏼': 'folded hands: medium-light skin tone'}"
8236,0,"{'😜': 'winking face with tongue', '💪🏼': 'flexed biceps: medium-light skin tone'}"
8237,0,"{'😩': 'weary face', '😄': 'grinning face with smiling eyes', '🤷🏻\u200d♀️': 'woman shrugging: light skin tone', '🙃': 'upside-down face', '👅': 'tongue'}"
8238,0,"{'😋': 'face savoring food', '🍅': 'tomato', '🙅🏻': 'person gesturing NO: light skin tone', '🥑': 'avocado', '🤗': 'hugging face', '🍳': 'cooking'}"
8239,0,"{'😌': 'relieved face', '🙌🏼': 'raising hands: medium-light skin tone'}"
8240,0,"{'🙌🏼': 'raising hands: medium-light skin tone', '🙇🏻\u200d♀️': 'woman bowing: light skin tone', '🤷🏻\u200d♀️': 'woman shrugging: light skin tone'}"
8241,0,"{'🦄': 'unicorn', '☹️': 'frowning face', '👇🏼': 'backhand index pointing down: medium-light skin tone', '😊': 'smiling face with smiling eyes'}"
8242,0,"{'🤔': 'thinking face', '🙃': 'upside-down face', '👅': 'tongue', '🙌🏼': 'raising hands: medium-light skin tone', '😆': 'grinning squinting face'}"
8243,0,{'🙌🏼': 'raising hands: medium-light skin tone'}
8244,0,{'🍍': 'pineapple'}
8245,0,"{'🤯': 'exploding head', '❤️': 'red heart', '💸': 'money with wings', '✔️': 'check mark', '💚': 'green heart', '💛': 'yellow heart', '😍': 'smiling face with heart-eyes', '🌟': 'glowing star', '💰': 'money bag', '🥧': 'pie', '📍': 'round pushpin', '🍌': 'banana'}"
8246,0,"{'❤️': 'red heart', '💸': 'money with wings', '🤩': 'star-struck', '🌸': 'cherry blossom', '✔️': 'check mark', '💚': 'green heart', '💛': 'yellow heart', '😂': 'face with tears of joy', '🌟': 'glowing star', '💰': 'money bag', '✨': 'sparkles', '📍': 'round pushpin', '⭐': 'star', '🌿': 'herb'}"
8247,0,"{'❤️': 'red heart', '💸': 'money with wings', '🤩': 'star-struck', '✔️': 'check mark', '💚': 'green heart', '💛': 'yellow heart', '🥪': 'sandwich', '🌟': 'glowing star', '💰': 'money bag', '📍': 'round pushpin'}"
8248,0,{}
8249,0,"{'❤️': 'red heart', '🥓': 'bacon', '😍': 'smiling face with heart-eyes', '🎉': 'party popper', '📍': 'round pushpin', '🧧': 'red envelope'}"
8250,0,"{'📍': 'round pushpin', '🥭': 'mango', '🍦': 'soft ice cream', '🍓': 'strawberry'}"
8251,0,"{'❤️': 'red heart', '💸': 'money with wings', '☁️': 'cloud', '🤤': 'drooling face', '💗': 'growing heart', '✔️': 'check mark', '💚': 'green heart', '💛': 'yellow heart', '🌟': 'glowing star', '🍰': 'shortcake', '💰': 'money bag', '✨': 'sparkles', '📍': 'round pushpin', '🥰': 'smiling face with hearts'}"
8252,0,"{'❤️': 'red heart', '💸': 'money with wings', '🙌🏻': 'raising hands: light skin tone', '✔️': 'check mark', '💚': 'green heart', '💛': 'yellow heart', '🥓': 'bacon', '😂': 'face with tears of joy', '🌟': 'glowing star', '💰': 'money bag', '🥺': 'pleading face', '📍': 'round pushpin', '⭐': 'star'}"
8253,0,"{'❤️': 'red heart', '💸': 'money with wings', '🤤': 'drooling face', '🤩': 'star-struck', '✔️': 'check mark', '💚': 'green heart', '💛': 'yellow heart', '😍': 'smiling face with heart-eyes', '🌟': 'glowing star', '💰': 'money bag', '🍫': 'chocolate bar', '📍': 'round pushpin', '😛': 'face with tongue', '🧁': 'cupcake'}"
8254,0,"{'❤️': 'red heart', '💸': 'money with wings', '🥐': 'croissant', '✔️': 'check mark', '💚': 'green heart', '💛': 'yellow heart', '🌟': 'glowing star', '💰': 'money bag', '📍': 'round pushpin', '⭐': 'star'}"
8255,0,"{'❤️': 'red heart', '💸': 'money with wings', '🤩': 'star-struck', '✔️': 'check mark', '💚': 'green heart', '💛': 'yellow heart', '🤭': 'face with hand over mouth', '😍': 'smiling face with heart-eyes', '🌟': 'glowing star', '💰': 'money bag', '📍': 'round pushpin', '🌿': 'herb'}"
8256,0,"{'❤️': 'red heart', '💸': 'money with wings', '🤤': 'drooling face', '✔️': 'check mark', '💚': 'green heart', '🍚': 'cooked rice', '💛': 'yellow heart', '🌟': 'glowing star', '💰': 'money bag', '📍': 'round pushpin'}"
8257,0,"{'❤️': 'red heart', '💸': 'money with wings', '✔️': 'check mark', '💚': 'green heart', '💛': 'yellow heart', '😍': 'smiling face with heart-eyes', '🌟': 'glowing star', '💰': 'money bag', '📍': 'round pushpin', '🐚': 'spiral shell'}"
8258,0,"{'❤️': 'red heart', '💸': 'money with wings', '🙌🏻': 'raising hands: light skin tone', '✔️': 'check mark', '💚': 'green heart', '👨🏻\u200d🍳': 'man cook: light skin tone', '💛': 'yellow heart', '😂': 'face with tears of joy', '🌟': 'glowing star', '💰': 'money bag', '📍': 'round pushpin'}"
8259,0,"{'❤️': 'red heart', '💸': 'money with wings', '✔️': 'check mark', '💚': 'green heart', '🍩': 'doughnut', '💕': 'two hearts', '🍪': 'cookie', '💛': 'yellow heart', '🍵': 'teacup without handle', '🌟': 'glowing star', '💰': 'money bag', '📍': 'round pushpin', '👌🏻': 'OK hand: light skin tone'}"
8260,0,"{'❤️': 'red heart', '👌': 'OK hand', '🙌🏻': 'raising hands: light skin tone', '💸': 'money with wings', '✔️': 'check mark', '💚': 'green heart', '💕': 'two hearts', '🥂': 'clinking glasses', '💛': 'yellow heart', '🤍': 'white heart', '🌟': 'glowing star', '🎉': 'party popper', '💰': 'money bag', '🥺': 'pleading face', '📍': 'round pushpin'}"
8261,0,"{'❤️': 'red heart', '💸': 'money with wings', '🌸': 'cherry blossom', '✔️': 'check mark', '💚': 'green heart', '‼️': 'double exclamation mark', '💕': 'two hearts', '💛': 'yellow heart', '🌟': 'glowing star', '💰': 'money bag', '📍': 'round pushpin'}"
8262,0,"{'❤️': 'red heart', '💸': 'money with wings', '🤩': 'star-struck', '✔️': 'check mark', '💚': 'green heart', '🥞': 'pancakes', '💛': 'yellow heart', '🌟': 'glowing star', '💰': 'money bag', '📍': 'round pushpin'}"
8263,0,"{'‼️': 'double exclamation mark', '☘️': 'shamrock', '🌟': 'glowing star', '🎉': 'party popper', '✨': 'sparkles'}"
8264,0,"{'📍': 'round pushpin', '☕': 'hot beverage'}"
8265,0,{'🍓': 'strawberry'}
8266,0,{'🥀': 'wilted flower'}
8267,0,{'🍦': 'soft ice cream'}
8268,0,{'🍐': 'pear'}
8269,0,{'❄️': 'snowflake'}
8270,0,{'🍃': 'leaf fluttering in wind'}
8271,0,{'☕': 'hot beverage'}
8272,0,{'🍩': 'doughnut'}
8273,0,{'🧇': 'waffle'}
8274,0,{'🍰': 'shortcake'}
8275,0,{}
8276,0,"{'😢': 'crying face', '👍🏻': 'thumbs up: light skin tone', '😎': 'smiling face with sunglasses', '☕': 'hot beverage'}"
8277,0,{'🍡': 'dango'}
8278,0,{'🍫': 'chocolate bar'}
8279,0,{'☕': 'hot beverage'}
8280,0,{'🍋': 'lemon'}
8281,0,{'🍵': 'teacup without handle'}
8282,0,{'🍰': 'shortcake'}
8283,0,{'🌸': 'cherry blossom'}
8284,0,{'🍇': 'grapes'}
8285,0,{'🍋': 'lemon'}
8286,0,{'☕': 'hot beverage'}
8287,0,{}
8288,0,{}
8289,0,"{'💕': 'two hearts', '🤷🏻\u200d♀️': 'woman shrugging: light skin tone'}"
8290,0,{'😉': 'winking face'}
8291,0,"{'💕': 'two hearts', '🥰': 'smiling face with hearts'}"
8292,0,{'😭': 'loudly crying face'}
8293,0,"{'😍': 'smiling face with heart-eyes', '🥰': 'smiling face with hearts'}"
8294,0,{'🤩': 'star-struck'}
8295,0,{'🤩': 'star-struck'}
8296,0,{}
8297,0,{'🤩': 'star-struck'}
8298,0,{}
8299,0,{}
8300,0,{'🥐': 'croissant'}
8301,0,"{'💕': 'two hearts', '🧇': 'waffle'}"
8302,0,"{'💕': 'two hearts', '😭': 'loudly crying face'}"
8303,0,{'😍': 'smiling face with heart-eyes'}
8304,0,"{'💕': 'two hearts', '😍': 'smiling face with heart-eyes', '😭': 'loudly crying face'}"
8305,0,"{'🤤': 'drooling face', '😭': 'loudly crying face'}"
8306,0,{}
8307,0,{'🤩': 'star-struck'}
8308,0,{}
8309,0,{'🍵': 'teacup without handle'}
8310,0,{}
8311,0,{}
8312,0,{}
8313,0,{'☕': 'hot beverage'}
8314,0,{}
8315,0,{}
8316,0,{}
8317,0,"{'🍛': 'curry rice', '🍔': 'hamburger'}"
8318,0,{}
8319,0,{}
8320,0,"{'✈️': 'airplane', '🥰': 'smiling face with hearts', '😩': 'weary face', '🍰': 'shortcake'}"
8321,0,"{'😌': 'relieved face', '🍗': 'poultry leg', '🥒': 'cucumber', '✨': 'sparkles'}"
8322,0,"{'🍞': 'bread', '🥛': 'glass of milk'}"
8323,0,"{'🍢': 'oden', '✨': 'sparkles', '🍳': 'cooking'}"
8324,0,{'🌤': 'sun behind small cloud'}
8325,0,"{'🥂': 'clinking glasses', '🍣': 'sushi', '✨': 'sparkles'}"
8326,0,"{'🥧': 'pie', '💛': 'yellow heart', '🤤': 'drooling face', '🍳': 'cooking'}"
8327,0,"{'🍩': 'doughnut', '🥰': 'smiling face with hearts', '💛': 'yellow heart'}"
8328,0,"{'🤤': 'drooling face', '🍪': 'cookie', '🍓': 'strawberry'}"
8329,0,"{'🍛': 'curry rice', '💛': 'yellow heart', '🤭': 'face with hand over mouth', '🐻': 'bear', '✨': 'sparkles', '🥺': 'pleading face'}"
8330,0,"{'😩': 'weary face', '🍙': 'rice ball', '🤤': 'drooling face', '🍣': 'sushi'}"
8331,0,"{'🍎': 'red apple', '🍭': 'lollipop', '🤤': 'drooling face'}"
8332,0,"{'🍵': 'teacup without handle', '🍞': 'bread'}"
8333,0,"{'🥧': 'pie', '✨': 'sparkles', '🍓': 'strawberry'}"
8334,0,"{'🥪': 'sandwich', '🍳': 'cooking'}"
8335,0,"{'🐚': 'spiral shell', '🍰': 'shortcake', '✨': 'sparkles'}"
8336,0,"{'🥰': 'smiling face with hearts', '🤤': 'drooling face', '🍪': 'cookie', '🥺': 'pleading face'}"
8337,0,"{'🤤': 'drooling face', '🍞': 'bread', '💛': 'yellow heart', '✨': 'sparkles', '🍌': 'banana'}"
8338,0,"{'🥰': 'smiling face with hearts', '💛': 'yellow heart'}"
8339,0,"{'❤️': 'red heart', '🤩': 'star-struck', '🌸': 'cherry blossom', '🌰': 'chestnut', '🍪': 'cookie', '🤍': 'white heart', '✨': 'sparkles', '🥺': 'pleading face'}"
8340,0,"{'❤️': 'red heart', '🤤': 'drooling face', '👇': 'backhand index pointing down', '🤩': 'star-struck', '😭': 'loudly crying face', '🌸': 'cherry blossom', '💛': 'yellow heart', '🤍': 'white heart', '▪️': 'black small square', '🍫': 'chocolate bar', '🥺': 'pleading face'}"
8341,0,"{'❤️': 'red heart', '🤤': 'drooling face', '🤩': 'star-struck', '🌸': 'cherry blossom', '🍪': 'cookie', '💛': 'yellow heart', '🍵': 'teacup without handle', '🤍': 'white heart', '✨': 'sparkles', '🥺': 'pleading face'}"
8342,0,"{'✨': 'sparkles', '🐚': 'spiral shell', '🍊': 'tangerine', '🤍': 'white heart'}"
8343,0,"{'❤️': 'red heart', '🤤': 'drooling face', '👇': 'backhand index pointing down', '🍋': 'lemon', '🍪': 'cookie', '🍬': 'candy', '💛': 'yellow heart', '🍵': 'teacup without handle', '🥺': 'pleading face', '😍': 'smiling face with heart-eyes', '🤍': 'white heart', '✨': 'sparkles', '🍫': 'chocolate bar', '🖤': 'black heart'}"
8344,0,"{'❤️': 'red heart', '🌸': 'cherry blossom', '🤩': 'star-struck', '🤤': 'drooling face', '💛': 'yellow heart', '🤭': 'face with hand over mouth', '🥺': 'pleading face', '🥛': 'glass of milk', '✨': 'sparkles', '🍫': 'chocolate bar'}"
8345,0,"{'🤩': 'star-struck', '🤤': 'drooling face', '🌸': 'cherry blossom', '💕': 'two hearts', '🍬': 'candy', '💛': 'yellow heart', '🥛': 'glass of milk', '🍫': 'chocolate bar', '✨': 'sparkles'}"
8346,0,"{'🤩': 'star-struck', '🍞': 'bread', '💛': 'yellow heart', '✨': 'sparkles', '🍫': 'chocolate bar', '🧚🏻\u200d♂️': 'man fairy: light skin tone'}"
8347,0,"{'😅': 'grinning face with sweat', '❤️': 'red heart', '🤩': 'star-struck', '🌸': 'cherry blossom', '🍞': 'bread', '💛': 'yellow heart', '🤭': 'face with hand over mouth', '🥛': 'glass of milk', '✨': 'sparkles'}"
8348,0,"{'❤️': 'red heart', '😋': 'face savoring food', '🌸': 'cherry blossom', '😉': 'winking face', '🍞': 'bread', '💕': 'two hearts', '💛': 'yellow heart', '✨': 'sparkles', '🥺': 'pleading face', '🎄': 'Christmas tree', '🥰': 'smiling face with hearts'}"
8349,0,"{'🤩': 'star-struck', '🥳': 'partying face', '🌸': 'cherry blossom', '✨': 'sparkles'}"
8350,0,"{'❤️': 'red heart', '🌸': 'cherry blossom', '🤩': 'star-struck', '😉': 'winking face', '💕': 'two hearts', '😔': 'pensive face', '💛': 'yellow heart', '🍵': 'teacup without handle', '🥺': 'pleading face', '✨': 'sparkles', '🍫': 'chocolate bar'}"
8351,0,"{'💕': 'two hearts', '🥳': 'partying face', '😍': 'smiling face with heart-eyes', '✨': 'sparkles', '🧁': 'cupcake'}"
8352,0,"{'❤️': 'red heart', '😩': 'weary face', '🤩': 'star-struck', '🌸': 'cherry blossom', '💕': 'two hearts', '🥳': 'partying face', '💛': 'yellow heart', '🍵': 'teacup without handle', '✨': 'sparkles', '🍫': 'chocolate bar', '🥰': 'smiling face with hearts'}"
8353,0,"{'🤤': 'drooling face', '🤩': 'star-struck', '💕': 'two hearts', '💛': 'yellow heart', '🍵': 'teacup without handle', '🥛': 'glass of milk', '✨': 'sparkles'}"
8354,0,{}
8355,0,{'😂': 'face with tears of joy'}
8356,0,"{'🤔': 'thinking face', '📸': 'camera with flash'}"
8357,0,{}
8358,0,{}
8359,0,{}
8360,0,{}
8361,0,"{'🇸🇬': 'flag: Singapore', '📸': 'camera with flash'}"
8362,0,{'📸': 'camera with flash'}
8363,0,"{'🙏': 'folded hands', '😄': 'grinning face with smiling eyes'}"
8364,0,{}
8365,0,{'💪': 'flexed biceps'}
8366,0,{}
8367,0,{}
8368,0,{'🥵': 'hot face'}
8369,0,{}
8370,0,{'❤': 'red heart'}
8371,0,{'😂': 'face with tears of joy'}
8372,0,{'🎆': 'fireworks'}
8373,0,{'🥂': 'clinking glasses'}
8374,0,{'🤔': 'thinking face'}
8375,0,{}
8376,0,{}
8377,0,{'😄': 'grinning face with smiling eyes'}
8378,0,{'😄': 'grinning face with smiling eyes'}
8379,0,{'📷': 'camera'}
8380,0,{'📷': 'camera'}
8381,0,"{'📸': 'camera with flash', '🍰': 'shortcake'}"
8382,0,{'😃': 'grinning face with big eyes'}
8383,0,{}
8384,0,{}
8385,0,{'🍻': 'clinking beer mugs'}
8386,0,{'📸': 'camera with flash'}
8387,0,{}
8388,0,{}
8389,0,"{'😂': 'face with tears of joy', '♥️': 'heart suit', '😏': 'smirking face'}"
8390,0,{'😄': 'grinning face with smiling eyes'}
8391,0,{}
8392,0,"{'🇸🇬': 'flag: Singapore', '🎉': 'party popper'}"
8393,0,{}
8394,0,{}
8395,0,{'⚽': 'soccer ball'}
8396,0,"{'📸': 'camera with flash', '😄': 'grinning face with smiling eyes', '🐷': 'pig face'}"
8397,0,{}
8398,0,"{'🇸🇬': 'flag: Singapore', '🇼🇸': 'flag: Samoa', '🇯🇵': 'flag: Japan', '🇰🇷': 'flag: South Korea'}"
8399,0,{'😂': 'face with tears of joy'}
8400,0,{'🇸🇬': 'flag: Singapore'}
8401,0,{}
8402,0,{'🥇': '1st place medal'}
8403,0,{}
8404,0,{}
8405,0,"{'📍': 'round pushpin', '🍨': 'ice cream', '🧇': 'waffle', '🥰': 'smiling face with hearts'}"
8406,0,"{'📍': 'round pushpin', '🧋': 'bubble tea', '👍🏻': 'thumbs up: light skin tone'}"
8407,0,"{'📍': 'round pushpin', '🍕': 'pizza'}"
8408,0,"{'📍': 'round pushpin', '🥞': 'pancakes'}"
8409,0,"{'📍': 'round pushpin', '🇫🇷': 'flag: France', '💗': 'growing heart'}"
8410,0,"{'🦪': 'oyster', '📍': 'round pushpin', '🌟': 'glowing star', '👍🏻': 'thumbs up: light skin tone'}"
8411,0,"{'📍': 'round pushpin', '🍻': 'clinking beer mugs'}"
8412,0,"{'📍': 'round pushpin', '🫔': 'tamale'}"
8413,0,"{'📍': 'round pushpin', '🍕': 'pizza'}"
8414,0,{'🍔': 'hamburger'}
8415,0,"{'📍': 'round pushpin', '🥩': 'cut of meat'}"
8416,0,"{'🤗': 'hugging face', '🌟': 'glowing star'}"
8417,0,"{'📍': 'round pushpin', '🇹🇭': 'flag: Thailand'}"
8418,0,"{'🍜': 'steaming bowl', '🤗': 'hugging face', '📍': 'round pushpin'}"
8419,0,"{'📍': 'round pushpin', '🐮': 'cow face', '🌟': 'glowing star', '👍🏻': 'thumbs up: light skin tone'}"
8420,0,"{'📍': 'round pushpin', '🌟': 'glowing star', '🇫🇷': 'flag: France'}"
8421,0,"{'📍': 'round pushpin', '🌟': 'glowing star', '👍🏻': 'thumbs up: light skin tone', '🥞': 'pancakes'}"
8422,0,"{'📍': 'round pushpin', '✌🏼': 'victory hand: medium-light skin tone', '🎏': 'carp streamer', '🌟': 'glowing star'}"
8423,0,"{'🌟': 'glowing star', '📍': 'round pushpin', '🍤': 'fried shrimp'}"
8424,0,"{'🥪': 'sandwich', '🌟': 'glowing star', '🐥': 'front-facing baby chick', '🍝': 'spaghetti', '👋🏼': 'waving hand: medium-light skin tone', '📍': 'round pushpin'}"
8425,0,"{'📍': 'round pushpin', '⭐': 'star', '🍱': 'bento box'}"
8426,0,{'🍳': 'cooking'}
8427,0,"{'✌🏼': 'victory hand: medium-light skin tone', '😋': 'face savoring food', '🍗': 'poultry leg', '📍': 'round pushpin', '👍🏻': 'thumbs up: light skin tone', '🌟': 'glowing star', '🦪': 'oyster', '🍳': 'cooking'}"
8428,0,"{'📍': 'round pushpin', '🥐': 'croissant'}"
8429,0,"{'📍': 'round pushpin', '🥐': 'croissant'}"
8430,0,"{'📍': 'round pushpin', '🌯': 'burrito'}"
8431,0,"{'📍': 'round pushpin', '🍣': 'sushi'}"
8432,0,"{'📍': 'round pushpin', '🐽': 'pig nose', '🐷': 'pig face'}"
8433,0,"{'🐙': 'octopus', '👍🏻': 'thumbs up: light skin tone', '🍣': 'sushi'}"
8434,0,"{'📍': 'round pushpin', '🎡': 'ferris wheel'}"
8435,0,{}
8436,0,"{'🤤': 'drooling face', '🤎': 'brown heart'}"
8437,0,"{'😭': 'loudly crying face', '✨': 'sparkles', '🏷': 'label'}"
8438,0,"{'💕': 'two hearts', '😭': 'loudly crying face', '🏷': 'label'}"
8439,0,{'🍳': 'cooking'}
8440,0,{}
8441,0,"{'🎄': 'Christmas tree', '💕': 'two hearts', '🎅🏻': 'Santa Claus: light skin tone'}"
8442,0,{'🍝': 'spaghetti'}
8443,0,{'🥰': 'smiling face with hearts'}
8444,0,"{'💕': 'two hearts', '🤤': 'drooling face', '🍠': 'roasted sweet potato'}"
8445,0,"{'🤤': 'drooling face', '🥞': 'pancakes'}"
8446,0,{'🤤': 'drooling face'}
8447,0,"{'💕': 'two hearts', '🥞': 'pancakes'}"
8448,0,{}
8449,0,{}
8450,0,{}
8451,0,{'🤤': 'drooling face'}
8452,0,{}
8453,0,"{'💕': 'two hearts', '😭': 'loudly crying face'}"
8454,0,{'😔': 'pensive face'}
8455,0,{}
8456,0,"{'💕': 'two hearts', '😭': 'loudly crying face', '🥺': 'pleading face'}"
8457,0,{'🥰': 'smiling face with hearts'}
8458,0,{'🤤': 'drooling face'}
8459,0,"{'🍟': 'french fries', '✨': 'sparkles'}"
8460,0,{}
8461,0,{}
8462,0,{'🤤': 'drooling face'}
8463,0,{'🥺': 'pleading face'}
8464,0,{}
8465,0,{}
8466,0,{}
8467,0,{'🤤': 'drooling face'}
8468,0,{}
8469,0,{'🤌': 'pinched fingers'}
8470,0,"{'😂': 'face with tears of joy', '✨': 'sparkles'}"
8471,0,"{'🥨': 'pretzel', '🍽️': 'fork and knife with plate', '🍵': 'teacup without handle', '🍈': 'melon', '🥯': 'bagel'}"
8472,0,{}
8473,0,"{'🐟': 'fish', '🦋': 'butterfly', '💙': 'blue heart'}"
8474,0,{'💡': 'light bulb'}
8475,0,{}
8476,0,{'🍫': 'chocolate bar'}
8477,0,{'🙊': 'speak-no-evil monkey'}
8478,0,{}
8479,0,"{'🙌': 'raising hands', '😭': 'loudly crying face'}"
8480,0,{}
8481,0,{}
8482,0,{}
8483,0,{'😂': 'face with tears of joy'}
8484,0,{}
8485,0,{'🌶': 'hot pepper'}
8486,0,{}
8487,0,"{'💓': 'beating heart', '💐': 'bouquet', '🌸': 'cherry blossom'}"
8488,0,{'🤤': 'drooling face'}
8489,0,"{'🍊': 'tangerine', '🥭': 'mango'}"
8490,0,{}
8491,0,{}
8492,0,{'💡': 'light bulb'}
8493,0,{'🤭': 'face with hand over mouth'}
8494,0,{'😩': 'weary face'}
8495,0,{'🍉': 'watermelon'}
8496,0,"{'🤤': 'drooling face', '🍠': 'roasted sweet potato'}"
8497,0,{}
8498,0,"{'🍉': 'watermelon', '😉': 'winking face'}"
8499,0,{'🦷': 'tooth'}
8500,0,"{'💗': 'growing heart', '😭': 'loudly crying face'}"
8501,0,{'💡': 'light bulb'}
8502,0,"{'😩': 'weary face', '🤤': 'drooling face'}"
8503,0,{}
8504,0,{'🤩': 'star-struck'}
8505,0,"{'🤯': 'exploding head', '💭': 'thought balloon'}"
8506,0,"{'🎬': 'clapper board', '📀': 'dvd'}"
8507,0,{'💐': 'bouquet'}
8508,0,{'🌼': 'blossom'}
8509,0,{'🤤': 'drooling face'}
8510,0,{}
8511,0,{'👇🏻': 'backhand index pointing down: light skin tone'}
8512,0,{'🧋': 'bubble tea'}
8513,0,"{'🧋': 'bubble tea', '🙄': 'face with rolling eyes'}"
8514,0,"{'🤤': 'drooling face', '🥜': 'peanuts', '🧈': 'butter', '✨': 'sparkles', '💣': 'bomb'}"
8515,0,"{'🍰': 'shortcake', '🤤': 'drooling face', '🍽': 'fork and knife with plate', '🥞': 'pancakes'}"
8516,0,{'🪖': 'military helmet'}
8517,0,"{'☀️': 'sun', '✨': 'sparkles'}"
8518,0,{'👀': 'eyes'}
8519,0,{'😋': 'face savoring food'}
8520,0,{'😋': 'face savoring food'}
8521,0,{}
8522,0,"{'😋': 'face savoring food', '😭': 'loudly crying face'}"
8523,0,"{'🥲': 'smiling face with tear', '🤍': 'white heart'}"
8524,0,"{'😋': 'face savoring food', '🤤': 'drooling face', '📉': 'chart decreasing', '📈': 'chart increasing'}"
8525,0,"{'🌮': 'taco', '🌯': 'burrito', '😋': 'face savoring food', '🇲🇽': 'flag: Mexico'}"
8526,0,"{'🍱': 'bento box', '🇯🇵': 'flag: Japan'}"
8527,0,"{'🥪': 'sandwich', '🌞': 'sun with face', '🍝': 'spaghetti', '🍹': 'tropical drink'}"
8528,0,"{'😋': 'face savoring food', '🧸': 'teddy bear'}"
8529,0,{'🤍': 'white heart'}
8530,0,"{'👩🏻\u200d🍳': 'woman cook: light skin tone', '😋': 'face savoring food', '🍝': 'spaghetti', '🤌🏻': 'pinched fingers: light skin tone'}"
8531,0,{'🫐': 'blueberries'}
8532,0,{'😋': 'face savoring food'}
8533,0,"{'🍪': 'cookie', '🍦': 'soft ice cream'}"
8534,0,{'😋': 'face savoring food'}
8535,0,{'😋': 'face savoring food'}
8536,0,{}
8537,0,{}
8538,0,{'😋': 'face savoring food'}
8539,0,{'😋': 'face savoring food'}
8540,0,{}
8541,0,"{'😅': 'grinning face with sweat', '😋': 'face savoring food'}"
8542,0,{'😋': 'face savoring food'}
8543,0,{'😋': 'face savoring food'}
8544,0,{'😀': 'grinning face'}
8545,0,"{'😋': 'face savoring food', '😩': 'weary face'}"
8546,0,{}
8547,0,{'😋': 'face savoring food'}
8548,0,{'🤤': 'drooling face'}
8549,0,{'😳': 'flushed face'}
8550,0,{}
8551,0,{'😌': 'relieved face'}
8552,0,"{'❤️': 'red heart', '🇸🇬': 'flag: Singapore', '😋': 'face savoring food', '😌': 'relieved face', '👍🏻': 'thumbs up: light skin tone'}"
8553,0,{'😋': 'face savoring food'}
8554,0,{'😋': 'face savoring food'}
8555,0,{'📍': 'round pushpin'}
8556,0,"{'😋': 'face savoring food', '🤤': 'drooling face'}"
8557,0,{'😋': 'face savoring food'}
8558,0,{'🤠': 'cowboy hat face'}
8559,0,{'📍': 'round pushpin'}
8560,0,{'📍': 'round pushpin'}
8561,0,"{'📍': 'round pushpin', '👩🏻\u200d🍳': 'woman cook: light skin tone', '😋': 'face savoring food'}"
8562,0,"{'📍': 'round pushpin', '😙': 'kissing face with smiling eyes'}"
8563,0,"{'📍': 'round pushpin', '😖': 'confounded face', '😋': 'face savoring food'}"
8564,0,"{'📍': 'round pushpin', '😋': 'face savoring food'}"
8565,0,"{'😖': 'confounded face', '👩🏻\u200d🍳': 'woman cook: light skin tone', '😎': 'smiling face with sunglasses'}"
8566,0,{'👩🏻\u200d🍳': 'woman cook: light skin tone'}
8567,0,"{'📍': 'round pushpin', '🍛': 'curry rice', '🍝': 'spaghetti', '😳': 'flushed face'}"
8568,0,"{'😮\u200d💨': 'face exhaling', '🥲': 'smiling face with tear'}"
8569,0,"{'😮\u200d💨': 'face exhaling', '🥵': 'hot face', '😭': 'loudly crying face', '🤠': 'cowboy hat face'}"
8570,0,"{'📍': 'round pushpin', '⭐': 'star', '🤩': 'star-struck', '🤡': 'clown face'}"
8571,0,"{'📍': 'round pushpin', '⭐': 'star'}"
8572,0,"{'📍': 'round pushpin', '😮\u200d💨': 'face exhaling', '⭐': 'star', '❄️': 'snowflake'}"
8573,0,"{'📍': 'round pushpin', '😮\u200d💨': 'face exhaling', '⭐': 'star'}"
8574,0,"{'📍': 'round pushpin', '😮\u200d💨': 'face exhaling', '⭐': 'star'}"
8575,0,"{'😮\u200d💨': 'face exhaling', '😆': 'grinning squinting face', '🧢': 'billed cap'}"
8576,0,"{'📍': 'round pushpin', '😮\u200d💨': 'face exhaling', '😋': 'face savoring food', '⭐': 'star'}"
8577,0,"{'📍': 'round pushpin', '😮\u200d💨': 'face exhaling', '😃': 'grinning face with big eyes', '⭐': 'star'}"
8578,0,"{'📍': 'round pushpin', '⭐': 'star'}"
8579,0,"{'📍': 'round pushpin', '⭐': 'star'}"
8580,0,"{'📍': 'round pushpin', '😮\u200d💨': 'face exhaling', '⭐': 'star'}"
8581,0,"{'📍': 'round pushpin', '😮\u200d💨': 'face exhaling', '⭐': 'star', '🤤': 'drooling face'}"
8582,0,{'🤠': 'cowboy hat face'}
8583,0,"{'📍': 'round pushpin', '⭐': 'star'}"
